longitude,latitude
-81.0636,46.3664
-80.9333,46.4583
-96.66696,40.800001
-96.66696,40.800001
-96.66696,40.800001
-96.66696,40.800001
-99.325054,39.35023
-99.325054,39.35023
-99.325054,39.35023
-99.318987,39.550843
-99.318987,39.550843
-99.318987,39.550843
-96.66696,40.800001
-99.3167,39.35
-99.3167,39.35
-71.5,46.9
-73.009,-37.8159
-71.8174,-38.205
-71.8107,-38.1998
-71.5,46.9
-71.5,46.9
-71.5,46.9
-73.37,45.72
-73.37,45.72
-128.1297,51.6522
-128.1297,51.6522
-128.1297,51.6522
-128.1297,51.6522
-128.1297,51.6522
-128.1297,51.6522
-128.1297,51.6522
-128.1297,51.6522
-172.6441,-11.2276
-99.315261,39.33874
-99.315261,39.33874
-99.315095,39.551464
-61.94286,-35.31547
-71.63085,-45.61403
75.790001,26.91
-44.169998,-19.450001
-45.060001,-21.190001
-39.099998,-12.67
-99.160004,18.889999
88.25,22.59
88.25,22.59
-45.27,-20.889999
-46.610001,-20.719999
-47.779999,-21.129999
-47.779999,-21.129999
-47.779999,-21.129999
-45.060001,-21.190001
-44.169998,-19.450001
-47.779999,-21.129999
-46.509998,-18.59
91.870003,24.9
-99.160004,18.889999
-99.160004,18.889999
73.4047,33.9294
130.9981,-12.7014
52.8242,36.2119
4.6611,8.4503
-39.1928,-8.4558
30.6786,-1.7019
-38.8819,-4.4769
131.8183,-13.8417
58.8981,22.9267
-3.7667,8.7625
52.9008,36.3039
27.6622,-11.4794
51.5733,30.7322
-58.033196,-34.802538
173.283889,-41.270833
-3.489589,50.74508
-2.827864,53.359001
-0.636472,51.376116
-0.636472,51.376116
-1.204848,51.741014
-0.636472,51.376116
-0.636472,51.376116
-0.636472,51.376116
-2.827864,53.359001
-0.636472,51.376116
-1.204848,51.741014
-0.631103,51.555896
-2.827864,53.359001
-0.636472,51.376116
12.65159,56.09383
-64.193324,-31.434196
26.77212,58.15111
-64.193324,-31.434196
-64.193324,-31.434196
-64.193324,-31.434196
-64.193324,-31.434196
-64.193324,-31.434196
-64.193324,-31.434196
-64.193324,-31.434196
138.599899,-34.927428
138.599899,-34.927428
132.786811,-19.741244
142.08896,-37.84156
133.962811,-17.029844
140.751511,-19.561844
138.314611,-34.24055
145.881418,-41.555433
132.370453,-15.258583
138.952111,-18.420044
137.811211,-17.525144
136.344811,-18.192644
149.596752,-30.20177
132.854311,-20.070044
134.762611,-17.696144
137.654911,-18.025544
118.860319,-34.094417
138.171214,-20.627544
149.0083,-35.8811
138.083611,-20.062244
141.9765,-35.11641
135.71916,-14.195246
145.881418,-41.555433
135.876168,-16.638553
138.678149,-34.688921
142.28934,-36.67146
138.703411,-17.924744
132.370453,-15.258583
138.6038,-33.9142
130.993683,-31.40915
141.97633,-35.11641
149.597527,-30.20071
139.275789,-18.467689
138.389911,-18.100244
116.22374,-32.57229
133.762711,-17.255744
139.807411,-19.612544
140.6958,-34.0597
139.152811,-18.362744
133.422511,-16.215044
149.0083,-35.8811
138.781738,-34.615925
138.507477,-19.137646
123.7349,-17.507017
137.365711,-18.013844
152.10008,-28.2138
141.97663,-35.11641
149.597266,-30.200548
142.717778,-30.395
149.597435,-30.201162
130.958742,-16.066263
135.71916,-14.195246
138.019984,-19.696848
140.7095,-34.01891
140.7596,-34.04319
149.597266,-30.200548
139.085311,-20.424344
149.59689,-30.200913
138.492504,-18.685058
138.019984,-19.696848
140.084611,-19.680044
132.0354,-22.435033
138.663211,-20.794544
137.294011,-17.295044
138.678375,-34.688195
134.217811,-16.682444
136.054993,-16.170344
149.597249,-30.200669
139.424911,-18.703244
139.360419,-18.87254
138.703411,-17.924744
149.597435,-30.201162
136.532612,-15.892589
137.917711,-20.252144
140.7186,-33.9569
149.596977,-30.200924
149.01088,-35.874867
149.597039,-30.201513
140.7615,-34.04459
149.597239,-30.201714
138.678607,-34.717025
134.467411,-19.470944
134.50615,-13.52115
138.706617,-34.657393
138.7856,-34.621505
139.714972,-19.387542
135.742411,-15.666644
135.807491,-16.278346
140.7095,-34.01891
141.9765,-35.11641
137.8091,-18.310106
135.839911,-15.611444
137.365711,-18.013844
133.765711,-19.681544
133.610311,-17.114744
138.690211,-21.120644
138.507477,-19.137646
137.761411,-17.330144
149.597007,-30.201823
136.019311,-16.499744
134.393611,-17.007344
149.597249,-30.200669
133.213711,-19.695044
149.596752,-30.20177
133.780111,-17.173544
139.695211,-20.192538
140.897611,-19.411844
136.530879,-15.902949
134.467411,-19.470944
149.597266,-30.200548
136.124911,-16.424744
152.10008,-28.2138
116.17192,-32.52362
142.28891,-36.67173
141.97633,-35.11641
136.601011,-16.790144
139.360419,-18.87254
138.8613,-34.60901
133.952611,-17.287544
129.969117,-20.271517
142.28891,-36.67173
133.978711,-20.400044
149.596931,-30.201197
138.294811,-18.793844
132.84315,-12.70607
134.312271,-19.112735
149.01025,-35.876933
140.425711,-19.490144
137.669311,-18.022544
118.08065,-22.57065
133.683211,-18.783044
149.596946,-30.200495
140.7354,-34.05624
126.9831,-31.863317
140.7095,-34.01891
134.549011,-17.300144
149.596931,-30.201197
138.722311,-19.426244
134.634811,-19.164944
116.05283,-32.60527
141.6841,-13.60315
134.319811,-16.176944
143.04765,-13.53401
135.340033,-32.910067
138.758611,-18.979844
137.402995,-17.170256
133.213711,-19.695044
140.7186,-33.9569
149.597556,-30.20056
138.705377,-34.657643
135.969724,-15.612873
139.634911,-19.397444
137.89636,-17.854889
149.597556,-30.20056
138.928111,-19.987244
135.374011,-19.620644
149.596946,-30.200495
140.425711,-19.490144
152.10008,-28.2138
123.7349,-17.507017
139.621114,-19.615253
133.033411,-19.587644
126.9831,-31.863317
138.787278,-34.62678
139.472311,-19.485044
118.76062,-34.11782
140.719,-33.9556
133.683211,-18.783044
138.1363,-32.74842
149.597527,-30.20071
135.095311,-17.468444
135.742411,-15.666644
139.794511,-18.646544
129.969117,-20.271517
149.01025,-35.876933
138.7856,-34.621505
149.597007,-30.201823
142.28934,-36.67146
140.7095,-34.01891
136.194207,-16.32272
133.904911,-20.360144
132.786811,-19.741244
149.596752,-30.20177
138.678149,-34.688921
146.299029,-42.041572
116.04864,-32.55939
149.597294,-30.201412
136.099982,-16.029346
133.762711,-17.255744
138.294811,-19.161044
121.7609,-32.1586
145.881418,-41.555433
149.597005,-30.201682
136.230211,-18.548744
116.18417,-32.58888
136.540711,-15.740144
138.722311,-19.426244
149.597039,-30.201513
139.152811,-18.362744
140.7596,-34.04319
138.017311,-20.257244
149.597294,-30.201412
149.597435,-30.201162
138.952111,-18.420044
134.122711,-19.342544
138.313458,-34.239403
138.928111,-19.987244
136.364311,-16.145144
139.621114,-19.615253
140.751511,-19.561844
149.596931,-30.201197
136.099982,-16.029346
138.690211,-21.120644
137.761411,-17.330144
138.007711,-20.511044
118.860319,-34.094417
138.824911,-18.558344
135.095311,-17.468444
149.597556,-30.20056
139.257811,-20.638244
141.9765,-35.11641
137.654911,-18.025544
138.824911,-18.558344
140.7354,-34.05624
134.350111,-17.232644
138.681513,-34.736194
134.634811,-19.164944
138.781738,-34.615925
138.781727,-34.61755
149.593933,-30.200303
139.275789,-18.467689
129.987317,-20.28805
136.356811,-16.127744
145.895516,-41.533383
149.01165,-35.874817
132.84315,-12.70607
149.01088,-35.874867
149.0097,-35.876683
149.597383,-30.200981
133.538311,-19.427144
135.876168,-16.638553
138.681674,-34.735588
133.477711,-19.482644
149.597209,-30.200928
138.77835,-34.616062
142.28934,-36.67146
138.722911,-19.340744
138.469411,-17.915144
130.035767,-20.2924
135.876168,-16.638553
140.7596,-34.04319
140.6958,-34.0597
134.623411,-16.564844
132.854311,-20.070044
149.596892,-30.201348
146.299029,-42.041572
149.597005,-30.201682
140.7596,-34.04319
140.897611,-19.411844
138.705377,-34.657643
137.811211,-17.525144
138.379411,-19.605044
138.691111,-20.319644
138.928111,-19.987244
151.07478,-26.87469
137.89636,-17.854889
133.554811,-20.847644
149.597249,-30.200669
133.167811,-20.732744
138.678607,-34.717025
135.290604,-16.180063
140.719,-33.9556
139.292311,-19.766744
141.97633,-35.11641
131.0368,-25.3564
149.597005,-30.201682
149.0083,-35.8811
138.678375,-34.688195
138.389911,-18.100244
140.7354,-34.05624
152.10497,-28.20754
138.294811,-19.161044
116.12112,-32.56681
138.444811,-19.516244
138.786575,-34.623512
134.319811,-16.176944
149.59689,-30.200913
105.702425,-10.44881
138.175411,-19.337744
118.870853,-34.07608
138.781738,-34.615925
149.597039,-30.201513
134.227411,-19.280144
136.637611,-16.017944
137.8091,-18.310106
136.356811,-16.127744
139.794511,-18.646544
141.97659,-35.11641
137.761411,-17.330144
116.04864,-32.55939
145.881418,-41.555433
133.952611,-17.287544
120.68075,-19.76865
149.596946,-30.200495
139.695211,-20.192538
152.10497,-28.20754
116.22374,-32.57229
138.705377,-34.657643
136.601011,-16.790144
135.807491,-16.278346
138.681674,-34.735588
146.299029,-42.041572
149.59689,-30.200913
134.549011,-17.300144
136.560511,-16.520144
136.560511,-16.520144
135.374011,-19.620644
121.7609,-32.1586
138.924211,-19.575044
138.007711,-20.511044
149.597209,-30.200928
129.987317,-20.28805
149.112782,-21.15956
149.0076,-35.881
136.194207,-16.32272
138.681513,-34.736194
133.780111,-17.173544
139.472311,-19.485044
138.379411,-19.605044
140.084611,-19.680044
137.761411,-17.330144
148.032013,-41.183515
149.597266,-30.200548
149.597527,-30.20071
138.758611,-18.979844
149.596931,-30.201197
138.492504,-18.685058
149.597435,-30.201162
129.969117,-20.271517
130.958742,-16.066263
136.637611,-16.017944
136.637611,-16.017944
133.033411,-19.587644
149.596946,-30.200495
123.7349,-17.507017
140.085211,-19.681244
134.17997,-18.89704
134.122711,-19.342544
138.171214,-20.627544
152.10008,-28.2138
138.083611,-20.062244
116.04864,-32.55939
130.990507,-16.076678
141.97663,-35.11641
116.17192,-32.52362
145.895516,-41.533383
149.597039,-30.201513
149.597556,-30.20056
138.294811,-18.793844
118.08065,-22.57065
137.654911,-18.025544
129.969117,-20.271517
137.917711,-20.252144
141.029911,-19.595144
121.234283,-28.172217
142.717778,-30.395
141.97659,-35.11641
146.299029,-42.041572
139.634911,-19.397444
149.597383,-30.200981
138.007711,-20.511044
149.597294,-30.201412
142.28891,-36.67173
135.340033,-32.910067
136.124911,-16.424744
138.343711,-21.107144
152.10008,-28.2138
138.678375,-34.688195
141.97659,-35.11641
138.691111,-20.319644
138.781727,-34.61755
134.411911,-19.132544
135.155703,-32.834625
134.097428,-15.853546
139.130011,-18.552644
138.928111,-19.987244
138.007711,-20.511044
140.7615,-34.04459
134.072311,-17.956244
140.7064,-34.03715
138.310183,-34.232703
145.895516,-41.533383
139.085311,-20.424344
136.601011,-16.790144
138.343711,-21.107144
120.68075,-19.76865
135.839911,-15.611444
149.597007,-30.201823
136.540711,-15.740144
138.678375,-34.688195
133.422511,-16.215044
133.978711,-20.400044
142.219292,-32.526047
132.370453,-15.258583
136.344811,-18.192644
139.257811,-20.638244
138.786575,-34.623512
138.781738,-34.615925
142.219292,-32.526047
149.597294,-30.201412
139.424911,-18.703244
121.234283,-28.172217
138.705377,-34.657643
138.681674,-34.735588
134.406511,-19.590044
136.054993,-16.170344
152.10008,-28.2138
137.402995,-17.170256
134.411911,-19.132544
134.217811,-16.682444
149.596892,-30.201348
133.765711,-19.681544
149.597249,-30.200669
134.50615,-13.52115
149.596892,-30.201348
133.167811,-20.732744
139.714972,-19.387542
140.6958,-34.0597
138.924211,-19.575044
149.59689,-30.200913
138.469411,-17.915144
138.781727,-34.61755
134.384011,-16.140044
149.596752,-30.20177
141.99678,-35.12282
116.04864,-32.55939
138.706617,-34.657393
137.398711,-17.067644
141.97659,-35.11641
149.597239,-30.201714
135.876168,-16.638553
138.781727,-34.61755
135.77629,-13.40822
134.234011,-19.355144
139.807411,-19.612544
135.290604,-16.180063
145.895516,-41.533383
135.168811,-19.977644
137.294011,-17.295044
138.77835,-34.616062
149.595675,-30.201225
141.97638,-35.11641
116.18417,-32.58888
133.554811,-20.847644
133.904911,-20.360144
137.398711,-17.067644
138.681513,-34.736194
132.0354,-22.435033
126.9831,-31.863317
139.292311,-19.766744
134.406511,-19.590044
149.597005,-30.201682
140.7064,-34.03715
121.234283,-28.172217
133.780111,-17.173544
136.532612,-15.892589
142.717778,-30.395
134.350111,-17.232644
138.444811,-19.516244
138.787278,-34.62678
142.28934,-36.67146
141.029911,-19.595144
133.610311,-17.114744
136.637611,-16.017944
140.687311,-19.558244
134.227411,-19.280144
130.035767,-20.2924
133.780111,-17.173544
130.990507,-16.076678
140.7095,-34.01891
149.597527,-30.20071
132.370453,-15.258583
140.085211,-19.681244
149.597007,-30.201823
136.530879,-15.902949
137.669311,-18.022544
141.99678,-35.12282
141.97633,-35.11641
134.384011,-16.140044
139.959511,-19.177544
136.601011,-16.790144
133.962811,-17.029844
134.17997,-18.89704
137.654911,-18.025544
138.663211,-20.794544
136.019311,-16.499744
134.072311,-17.956244
140.7064,-34.03715
133.477711,-19.482644
140.7064,-34.03715
138.681674,-34.735588
134.312271,-19.112735
134.762611,-17.696144
138.175411,-19.337744
140.7095,-34.01891
126.9831,-31.863317
149.596892,-30.201348
126.956001,37.505402
92.239998,27.129999
79.900002,6.81
25.52,-25.91
-54.720001,-20.440001
25.52,-25.91
25.52,-25.91
80.300003,26.5
74.120003,15.3
74.120003,15.3
25.52,-25.91
25.52,-25.91
93.43,26.59
25.52,-25.91
25.52,-25.91
25.52,-25.91
79.839996,7.2
25.52,-25.91
25.52,-25.91
25.52,-25.91
88.360001,27.290001
25.52,-25.91
25.52,-25.91
25.52,-25.91
3.71,6.89
7.52,6.61
3.71,6.89
7.52,6.61
3.71,6.89
3.71,6.89
3.71,6.89
3.71,6.89
3.71,6.89
115.769997,30.85
-97.639999,20.450001
-97.639999,20.450001
6,5.47
115.769997,30.85
10.53,34.740002
115.769997,30.85
77.120003,28.08
115.769997,30.85
115.769997,30.85
115.769997,30.85
79.849899,10.9135
115.769997,30.85
77.120003,28.08
93.57,24.52
86.980003,25.24
86.980003,25.24
86.980003,25.24
86.980003,25.24
85.300003,20.15
85.300003,20.15
77.330002,12.57
77.559998,12.95
25.52,-25.91
25.52,-25.91
79.839996,7.2
-122.075203,38.9645
25.52,-25.91
88.269997,27.280001
25.52,-25.91
25.52,-25.91
25.52,-25.91
25.52,-25.91
-90.839996,33.400002
-90.480003,32.779999
25.52,-25.91
-90.480003,34.330002
25.52,-25.91
-90.480003,32.779999
75.849998,30.9
25.52,-25.91
-99.150002,19.41
25.52,-25.91
-99.150002,19.41
25.52,-25.91
-99.150002,19.41
-99.150002,19.41
-90.839996,33.400002
-90.839996,33.400002
-90.480003,32.779999
-99.150002,19.41
-99.150002,19.41
25.52,-25.91
74.379997,34.02
-90.480003,34.330002
-90.839996,33.400002
-90.839996,33.400002
-121.979599,38.5028
70.449997,21.52
-99.150002,19.41
25.52,-25.91
-99.150002,19.41
-99.150002,19.41
114.029999,33.610001
-99.150002,19.41
-99.150002,19.41
-99.150002,19.41
88.360001,22.57
88.360001,22.57
-99.150002,19.41
-51.549999,-23.24
-51.549999,-23.24
3.71,6.89
-51.549999,-23.24
-51.549999,-23.24
108.529999,34.900002
-51.549999,-23.24
-50.09,-25.09
3.71,6.89
-51.549999,-23.24
3.71,6.89
-51.549999,-23.24
3.71,6.89
-96.199997,30.370001
-96.199997,30.370001
-54.299999,-24.33
3.71,6.89
-51.549999,-23.24
3.71,6.89
-54.299999,-24.33
3.71,6.89
3.71,6.89
-51.549999,-23.24
-51.549999,-23.24
3.71,6.89
3.71,6.89
3.71,6.89
-45.060001,-21.190001
-47.779999,-21.129999
-44.330002,-21.48
-47.779999,-21.129999
100.449997,38.93
-39.099998,-12.67
-47.779999,-21.129999
-46.610001,-20.719999
100.449997,38.93
-44.700001,-21.34
-45.09,-21.1
-44.169998,-19.450001
-44.169998,-19.450001
-51.779999,-30.85
59.220001,32.860001
79.129997,10.78
115.769997,30.85
115.769997,30.85
115.769997,30.85
15.97,45.919998
-64.5,-30.57
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
115.769997,30.85
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
115.769997,30.85
115.769997,30.85
115.769997,30.85
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
115.769997,30.85
-51.549999,-23.24
-64.5,-30.57
-64.5,-30.57
113.57,22.35
120.260002,32.209999
-51.549999,-23.24
-51.549999,-23.24
117.290001,34.240002
108.309998,28.33
111.5,27.110001
111.5,27.110001
10.53,34.740002
109.089996,27.4
119.010002,34.529999
86.980003,25.24
105.220001,25.08
38.080002,-2.2523
110.269997,22.309999
16.469999,50.169998
-91.18,30.41
86.980003,25.24
86.980003,25.24
-90.480003,34.330002
-90.839996,33.400002
-90.480003,34.330002
-90.839996,33.400002
-90.839996,33.400002
-90.480003,32.779999
-90.480003,32.779999
86.980003,25.24
-89.580002,40.689999
73.019997,21.73
-90.480003,32.779999
-90.480003,32.779999
86.980003,25.24
-90.480003,34.330002
88.25,22.59
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
79.419998,13.63
80.199997,13.32
-47.779999,-21.129999
-47.779999,-21.129999
-47.779999,-21.129999
-47.779999,-21.129999
-45.18,-21.02
-47.779999,-21.129999
-45.060001,-21.190001
-51.650002,-21.98
33.93,28.91
-46.509998,-18.59
100.400002,14.28
93.199997,23.370001
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
-51.549999,-23.24
117.309998,33.41
111.160004,24.49
117.349998,31.59
110.300003,21.16
117.199997,33.16
117.349998,31.59
116.339996,33.139999
114.529999,26.440001
110.040001,23.190001
117.309998,33.41
-54.721111,-20.4425
-54.616111,-20.510278
174.929,-41.35
-99.325054,39.35023
-99.325054,39.35023
-89,20.8333
-89,20.8333
-99.325054,39.35023
-99.325054,39.35023
-2.85755,53.340814
-2.887584,53.340594
121.35,23.75
119.6,23.55
-38.283722,-7.916389
-38.283722,-7.916389
-38.283722,-7.916389
-35.588028,-8.016458
3.14,42.48
-117.26,32.87
-117.26,32.87
10.746094,59.912724
72.6284,23.0329
72.6284,23.0329
72.5104,24.2707
72.643,23.26
72.6814,23.2372
73.7391,20.577
72.6797,23.2371
70.9832,23.8109
72.6284,23.0329
72.3925,23.1438
72.6814,23.2372
73.2773,23.9981
72.675,23.238
72.6284,23.0329
72.6284,23.0329
72.6284,23.0329
73.6814,23.2372
72.6284,23.0329
73.2777,23.9984
72.532,24.4063
23.717,37.967
23.717,37.967
115.86,-31.953
131.036,-25.345
23.717,37.967
23.717,37.967
23.717,37.967
138.6,-34.927
23.717,37.967
138.6,-34.927
23.717,37.967
131.036,-25.345
23.717,37.967
23.717,37.967
23.717,37.967
23.717,37.967
23.717,37.967
131.036,-25.345
3.233,51.217
23.717,37.967
23.717,37.967
23.717,37.967
23.717,37.967
23.717,37.967
138.6,-34.927
23.717,37.967
-91.533,41.65
23.717,37.967
-79.1,37.5
23.717,37.967
-91.533,41.65
23.717,37.967
23.717,37.967
23.717,37.967
23.717,37.967
23.717,37.967
23.717,37.967
23.717,37.967
3.058,50.628
17.4155,39.8386
-72.9669,36.3698
-170.0013,-17.0014
-99.316667,39.35
-99.316667,39.35
-99.333056,39.351667
-98.075496,37.191605
-99.325054,39.35023
103.466667,2.55
-81.081192,38.028778
-99.325054,39.35023
103.466667,2.55
-99.325054,39.35023
-76.671021,18.097968
-99.318987,39.550843
-99.325054,39.35023
-99.318889,39.550833
-75.017515,39.547431
-81.081192,38.028778
-75.017515,39.547431
-99.318987,39.550843
-99.318987,39.550843
-99.318987,39.550843
-96.925,19.541667
152.83,-27.65
151.81,-24.53
148.15,-23.51
-75.696087,45.384977
174,-42
174.7665,-36.8892
106.056944,15.626944
174,-42
174,-42
29.866111,-29.0125
30.592778,-29.063889
31.011944,-29.856944
30,-29
30.592778,-29.063889
28.533333,-24.95
27.556111,-25.993611
30.163333,-23.833056
30.592778,-29.063889
13.616667,-19.133333
31.025,-29.706667
-118.563333,36.575278
21.566667,-28.416667
21.566667,-28.416667
28.187778,-25.744722
28.187778,-25.744722
30,-29
30.45,-25.1
27.494167,-25.761389
29.983333,-26.533333
28.433333,-26.25
31.754167,-28.956389
28.187778,-25.744722
28.533333,-24.95
30.592778,-29.063889
30.163333,-23.833056
27.620556,-28.319444
28.187778,-25.744722
18,59
