"","gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
"1",924521055,"96001198-f762-11e1-a439-00145eb45e9a","8e6d6a14-f81d-11e6-98f8-70e2840fc270","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","SPECIES","Aspergillus oryzae (Ahlb.) Cohn","Aspergillus oryzae (Ahlb.) E. Cohn","(Ahlb.) E. Cohn","JP","Iryuuda","Kanagawa Prefecture","PRESENT",NA,"4fd82480-ea1c-11da-8db4-b8a03c50a862",35.241528,139.118056,NA,NA,NA,NA,NA,NA,2009-02-28,28,2,2009,5259827,5259820,"PRESERVED_SPECIMEN","KPM","NC","KPM-NC0016722","","",NA,"CC_BY_4_0","","","",NA,2023-03-22 02:58:27.271,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"2",4104565685,"5a6538b8-e35c-46c4-8978-6858a657a75f","e8a53224-0a4e-486a-b237-59c57d4e6016","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","SPECIES","Aspergillus flavus Link","Aspergillus flavus","Link","US","Rockport","Kansas","PRESENT",NA,"a26dde42-dd82-4d07-a763-353ab27fc02c",39.361893,-99.299255,36700,NA,NA,NA,NA,NA,1892-10-10,10,10,1892,5259820,5259820,"PRESERVED_SPECIMEN","CUP","","CUP-A-032536","","Bartholomew, Elam",NA,"CC0_1_0","","Everhart","",NA,2023-05-11 20:31:00.486,"","CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"3",4104488718,"5a6538b8-e35c-46c4-8978-6858a657a75f","82b77999-d41b-4e50-9dcc-dc4c34bf3a9b","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","SPECIES","Aspergillus flavus Link","Aspergillus flavus","Link","US","","Kansas","PRESENT",NA,"a26dde42-dd82-4d07-a763-353ab27fc02c",39.313244,-99.334487,37773,NA,NA,NA,NA,NA,1901-09-01,NA,9,1901,5259820,5259820,"PRESERVED_SPECIMEN","CUP","","CUP-A-032535","","Bartholomew, Elam",NA,"CC0_1_0","","Bartholomew, Elam","",NA,2023-05-11 20:31:00.37,"","CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"4",4104488104,"5a6538b8-e35c-46c4-8978-6858a657a75f","65e977da-d6c2-432a-89ab-a2caef7d2122","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","SPECIES","Aspergillus flavus Link","Aspergillus flavus","Link","US","","Kansas","PRESENT",NA,"a26dde42-dd82-4d07-a763-353ab27fc02c",39.381209,-99.312515,37519,NA,NA,NA,NA,NA,1896-07-01,NA,7,1896,5259820,5259820,"PRESERVED_SPECIMEN","CUP","","F.Columbiani-1080","","",NA,"CC0_1_0","","E. Bartholomew","",NA,2023-05-11 20:31:07.051,"StillImage","CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"5",4104445937,"5a6538b8-e35c-46c4-8978-6858a657a75f","8a39ab86-dbd3-4ebe-a143-ef8b60bd55d7","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","SPECIES","Aspergillus flavus Link","Aspergillus flavus","Link","US","","Kansas","PRESENT",NA,"a26dde42-dd82-4d07-a763-353ab27fc02c",39.381209,-99.312515,37519,NA,NA,NA,NA,NA,1901-09-25,25,9,1901,5259820,5259820,"PRESERVED_SPECIMEN","CUP","","F.Columbiani-1507","","",NA,"CC0_1_0","","E. Bartholomew","",NA,2023-05-11 20:31:12.776,"StillImage","CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"6",4099844750,"d1a3b128-b406-46bb-a6d1-f3591dcc8a7b","af2e23fa-6359-47ad-bd2a-fbaeef56677d","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","SPECIES","Aspergillus flavus Link","Aspergillus flavus","Link","US","Houma","Louisiana","PRESENT",NA,"e43cf4b8-849e-4fac-b075-e652d019d2cf",29.59577,-90.719535,8033,NA,NA,NA,NA,NA,1932-08-01,NA,8,1932,5259820,5259820,"PRESERVED_SPECIMEN","BPI","","BPI 410301","","Charles Vera K.",NA,"CC0_1_0","","Holloway T. E.","",NA,2023-05-11 16:33:16.242,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"7",4099626750,"d1a3b128-b406-46bb-a6d1-f3591dcc8a7b","60853e90-2f7c-4c0e-af70-1dda709f4cb9","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","SPECIES","Aspergillus flavus Link","Aspergillus flavus","Link","US","Blackjack","Missouri","PRESENT",NA,"e43cf4b8-849e-4fac-b075-e652d019d2cf",37.872257,-93.791878,3036,NA,NA,NA,NA,NA,1932-12-01,1,12,1932,5259820,5259820,"PRESERVED_SPECIMEN","BPI","","BPI 410300","33018","",NA,"CC0_1_0","","Swain R. B.","",NA,2023-05-11 16:33:56.308,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"8",4099621790,"d1a3b128-b406-46bb-a6d1-f3591dcc8a7b","9a395d03-1d0f-4c85-b295-69414a5f1a41","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","SPECIES","Aspergillus flavus Link","Aspergillus flavus","Link","US","","Kansas","PRESENT",NA,"e43cf4b8-849e-4fac-b075-e652d019d2cf",39.35023,-99.325054,41169,NA,NA,NA,NA,NA,1892-10-19,19,10,1892,5259820,5259820,"PRESERVED_SPECIMEN","BPI","","BPI 410525","","",NA,"CC0_1_0","","Bartholomew Elam","",NA,2023-05-11 16:33:17.03,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"9",4099621762,"d1a3b128-b406-46bb-a6d1-f3591dcc8a7b","a14943ab-1101-404c-8cee-f3275f451e3e","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","SPECIES","Aspergillus flavus Link","Aspergillus flavus","Link","US","Fairfax","South Carolina","PRESENT",NA,"e43cf4b8-849e-4fac-b075-e652d019d2cf",32.959048,-81.236495,2069,NA,NA,NA,NA,NA,1931-06-29,29,6,1931,5259820,5259820,"PRESERVED_SPECIMEN","BPI","","BPI 410303","","Charles Vera K.",NA,"CC0_1_0","","Eagerton","",NA,2023-05-11 16:33:15.944,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"10",4099609802,"d1a3b128-b406-46bb-a6d1-f3591dcc8a7b","5eec3afc-c0bc-4411-b7db-84a3412ab030","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","SPECIES","Aspergillus flavus Link","Aspergillus flavus","Link","US","","Kansas","PRESENT",NA,"e43cf4b8-849e-4fac-b075-e652d019d2cf",39.35023,-99.325054,41169,NA,NA,NA,NA,NA,1896-07-01,NA,7,1896,5259820,5259820,"PRESERVED_SPECIMEN","BPI","","BPI 410517","","",NA,"CC0_1_0","","Bartholomew E.","",NA,2023-05-11 16:33:56.449,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"11",4099609789,"d1a3b128-b406-46bb-a6d1-f3591dcc8a7b","9ba3fdba-7b37-447f-b16e-2a5d4892e639","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","SPECIES","Aspergillus flavus Link","Aspergillus flavus","Link","US","Waco","Texas","PRESENT",NA,"e43cf4b8-849e-4fac-b075-e652d019d2cf",31.549333,-97.14667,19450,NA,NA,NA,NA,NA,1909-02-26,26,2,1909,5259820,5259820,"PRESERVED_SPECIMEN","BPI","","BPI 410409","","Thom Charles",NA,"CC0_1_0","","Hedges F.","",NA,2023-05-11 16:33:52.503,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"12",4099609776,"d1a3b128-b406-46bb-a6d1-f3591dcc8a7b","4d368cf2-9bc6-495b-93f7-4900c58a5848","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","SPECIES","Aspergillus flavus Link","Aspergillus flavus","Link","US","Maple Grove","Missouri","PRESENT",NA,"e43cf4b8-849e-4fac-b075-e652d019d2cf",37.253666,-94.125774,3036,NA,NA,NA,NA,NA,1930-09-20,20,9,1930,5259820,5259820,"PRESERVED_SPECIMEN","BPI","","BPI 410305","","Charles Vera K.",NA,"CC0_1_0","","Satterthwait","",NA,2023-05-11 16:33:17.012,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"13",4099563133,"d1a3b128-b406-46bb-a6d1-f3591dcc8a7b","045d9a1b-22ed-4471-af1c-9ddc7fce9799","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","SPECIES","Petromyces flavus B.W.Horn, I.Carbone & G.G.Moore","Petromyces flavus","B.W. Horn, I. Carbone & G.G. Moore","US","","Georgia","PRESENT",NA,"e43cf4b8-849e-4fac-b075-e652d019d2cf",31.776881,-84.436922,26358,NA,NA,NA,NA,NA,1992-10-14,14,10,1992,3465418,5259820,"PRESERVED_SPECIMEN","BPI","","BPI 878851","","Horn, B.W.",NA,"CC0_1_0","","Horn, B.W., Carbone, I., Moore, G.G.","HOLOTYPE",NA,2023-05-11 16:34:08.106,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"14",4099364785,"d1a3b128-b406-46bb-a6d1-f3591dcc8a7b","ca627eeb-b97b-48eb-89ce-084c8dea7edf","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","SPECIES","Aspergillus flavus Link","Aspergillus flavus","Link","US","Washington Laboratory","District of Columbia","PRESENT",NA,"e43cf4b8-849e-4fac-b075-e652d019d2cf",38.904774,-77.016291,13678,NA,NA,NA,NA,NA,1904-08-04,4,8,1904,5259820,5259820,"PRESERVED_SPECIMEN","BPI","","BPI 410524","","Shear C. l .",NA,"CC0_1_0","","Shear C. L.","",NA,2023-05-11 16:33:52.422,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"15",4099137828,"d1a3b128-b406-46bb-a6d1-f3591dcc8a7b","07203988-ea21-42c3-a5e6-d6c3f00b97b3","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","SPECIES","Aspergillus oryzae (Ahlb.) Cohn","Aspergillus oryzae","(Ahlb.) Cohn","JP","Tokyo","","PRESENT",NA,"e43cf4b8-849e-4fac-b075-e652d019d2cf",35.713787,139.439048,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,5259827,5259820,"PRESERVED_SPECIMEN","BPI","","BPI 410705","","",NA,"CC0_1_0","","Takahashi T.","",NA,2023-05-11 16:33:17.061,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;RECORDED_DATE_UNLIKELY;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"16",4099137809,"d1a3b128-b406-46bb-a6d1-f3591dcc8a7b","612fa4ba-dd6c-4ffe-81f9-cfd1a95e43ee","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","SPECIES","Aspergillus flavus Link","Aspergillus flavus","Link","US","","Kansas","PRESENT",NA,"e43cf4b8-849e-4fac-b075-e652d019d2cf",39.35023,-99.325054,41169,NA,NA,NA,NA,NA,1896-07-01,NA,7,1896,5259820,5259820,"PRESERVED_SPECIMEN","BPI","","BPI 410562","","",NA,"CC0_1_0","","Bartholomew E.","",NA,2023-05-11 16:33:16.149,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"17",4099137807,"d1a3b128-b406-46bb-a6d1-f3591dcc8a7b","88b14d13-ca4c-4a7f-813b-96c95a3ae2a2","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","SPECIES","Aspergillus flavus Link","Aspergillus flavus","Link","PR","Intercepted Garrett Park Maryland #pi 4668 (Fhb 31571)","","PRESENT",NA,"e43cf4b8-849e-4fac-b075-e652d019d2cf",18.223028,-66.51812,159001,NA,NA,NA,NA,NA,1919-05-01,1,5,1919,5259820,5259820,"PRESERVED_SPECIMEN","BPI","","BPI 410540","","Stevenson J. A.",NA,"CC0_1_0","","Stevenson J. A.","",NA,2023-05-11 16:33:52.422,"","CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"18",4099137804,"d1a3b128-b406-46bb-a6d1-f3591dcc8a7b","28ca2b00-6dac-4414-b736-26361302f981","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","SPECIES","Aspergillus flavus Link","Aspergillus flavus","Link","US","","Kansas","PRESENT",NA,"e43cf4b8-849e-4fac-b075-e652d019d2cf",39.35023,-99.325054,41169,NA,NA,NA,NA,NA,1901-09-25,25,9,1901,5259820,5259820,"PRESERVED_SPECIMEN","BPI","","BPI 410518","","",NA,"CC0_1_0","","Bartholomew E.","",NA,2023-05-11 16:33:54.807,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"19",4099137778,"d1a3b128-b406-46bb-a6d1-f3591dcc8a7b","730375e0-0475-44bf-b12a-72eebadcb91f","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","SPECIES","Aspergillus flavus Link","Aspergillus flavus","Link","US","Maplewood","Missouri","PRESENT",NA,"e43cf4b8-849e-4fac-b075-e652d019d2cf",38.612552,-90.32456,1757,NA,NA,NA,NA,NA,1930-09-02,2,9,1930,5259820,5259820,"PRESERVED_SPECIMEN","BPI","","BPI 410306","30275-G","Charles Vera K.",NA,"CC0_1_0","","Satterthwait A. F.","",NA,2023-05-11 16:33:17.049,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"20",4099137777,"d1a3b128-b406-46bb-a6d1-f3591dcc8a7b","e405e210-83a0-43bd-83c8-50f78250a438","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","SPECIES","Aspergillus flavus Link","Aspergillus flavus","Link","CU","Central Jaronu","","PRESENT",NA,"e43cf4b8-849e-4fac-b075-e652d019d2cf",21.833333,-77.966667,301,NA,NA,NA,NA,NA,1927-06-19,19,6,1927,5259820,5259820,"PRESERVED_SPECIMEN","BPI","","BPI 410298","2185","",NA,"CC0_1_0","","Plank H. K.","",NA,2023-05-11 16:33:52.421,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"21",4099133838,"d1a3b128-b406-46bb-a6d1-f3591dcc8a7b","fd2b9e75-73a4-45d8-87e0-0c351e442da6","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","SPECIES","Sterigmatocystis variabilis (Gasperini) Sacc.","Sterigmatocystis variabilis","(Gasperini) Sacc.","US","? Washington","District of Columbia","PRESENT",NA,"e43cf4b8-849e-4fac-b075-e652d019d2cf",38.895112,-77.036366,13629,NA,NA,NA,NA,NA,1912-06-13,13,6,1912,3565236,5259820,"PRESERVED_SPECIMEN","BPI","","BPI 410895","","Patterson Flora W.",NA,"CC0_1_0","","","",NA,2023-05-11 16:33:15.957,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"22",4099133794,"d1a3b128-b406-46bb-a6d1-f3591dcc8a7b","02c2afca-c9af-4788-9262-754200031356","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","SPECIES","Aspergillus flavus Link","Aspergillus flavus","Link","PR","Rio Piedras","","PRESENT",NA,"e43cf4b8-849e-4fac-b075-e652d019d2cf",18.363414,-66.047272,9718,NA,NA,NA,NA,NA,1914-10-01,NA,10,1914,5259820,5259820,"PRESERVED_SPECIMEN","BPI","","BPI 410541","","Stevenson J. A.",NA,"CC0_1_0","","Stevenson J. A.","",NA,2023-05-11 16:33:17.03,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"23",4099133793,"d1a3b128-b406-46bb-a6d1-f3591dcc8a7b","d5ac81e6-4e0a-45ab-99a7-2280e75f68b3","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","SPECIES","Aspergillus flavus Link","Aspergillus flavus","Link","US","Baton Rouge","Louisiana","PRESENT",NA,"e43cf4b8-849e-4fac-b075-e652d019d2cf",30.450746,-91.154551,14518,NA,NA,NA,NA,NA,1923-12-01,NA,12,1923,5259820,5259820,"PRESERVED_SPECIMEN","BPI","","BPI 410531","","Charles Vera K.",NA,"CC0_1_0","","Smith Chas. E.","",NA,2023-05-11 16:33:15.831,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"24",4099133764,"d1a3b128-b406-46bb-a6d1-f3591dcc8a7b","195cb04f-3b76-4de7-9d09-51d23384c3ac","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","SPECIES","Aspergillus flavus Link","Aspergillus flavus","Link","US","Augusta","Maine","PRESENT",NA,"e43cf4b8-849e-4fac-b075-e652d019d2cf",44.310624,-69.77949,11171,NA,NA,NA,NA,NA,1939-11-16,16,11,1939,5259820,5259820,"PRESERVED_SPECIMEN","BPI","","BPI 410299","","Charles Vera K.",NA,"CC0_1_0","","Brower A. E.","",NA,2023-05-11 16:33:17.006,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"25",4099131797,"d1a3b128-b406-46bb-a6d1-f3591dcc8a7b","1805240c-735b-4b93-ae14-cd29b6b317f0","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","SPECIES","Aspergillus flavus Link","Aspergillus flavus","Link","US","","Kansas","PRESENT",NA,"e43cf4b8-849e-4fac-b075-e652d019d2cf",39.35023,-99.325054,41169,NA,NA,NA,NA,NA,1889-06-03,3,6,1889,5259820,5259820,"PRESERVED_SPECIMEN","BPI","","BPI 410526","","",NA,"CC0_1_0","","Bartholomew Elam","",NA,2023-05-11 16:33:56.321,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"26",4099131770,"d1a3b128-b406-46bb-a6d1-f3591dcc8a7b","eabafd19-947b-4905-8822-45ac11f12e9a","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","SPECIES","Aspergillus flavus Link","Aspergillus flavus","Link","US","Fairfax","South Carolina","PRESENT",NA,"e43cf4b8-849e-4fac-b075-e652d019d2cf",32.959048,-81.236495,2069,NA,NA,NA,NA,NA,1931-06-29,29,6,1931,5259820,5259820,"PRESERVED_SPECIMEN","BPI","","BPI 410307","","Charles Vera K.",NA,"CC0_1_0","","Eagerton H. C.","",NA,2023-05-11 16:33:16.003,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"27",4073678306,"393b8c26-e4e0-4dd0-a218-93fc074ebf4e","CP051074","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","SPECIES","Aspergillus flavus Link","Aspergillus flavus","","US","Georgia","","PRESENT",NA,"ada9d123-ddb4-467d-8891-806ea8d94230",31.76,-84.440002,NA,NA,NA,NA,NA,NA,2013-08-03,3,8,2013,5259820,5259820,"MATERIAL_SAMPLE","","","","","",NA,"CC_BY_4_0","","","",NA,2023-04-29 12:14:37.959,"","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"28",4032646310,"393b8c26-e4e0-4dd0-a218-93fc074ebf4e","CP061808","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","SPECIES","Aspergillus flavus Link","Aspergillus flavus","","US","CA, Winters, University of California Davis","","PRESENT",NA,"ada9d123-ddb4-467d-8891-806ea8d94230",38.5,-121.980003,NA,NA,NA,NA,NA,NA,2006-01-01,1,1,2006,5259820,5259820,"MATERIAL_SAMPLE","","","","","",NA,"CC_BY_4_0","","","",NA,2023-04-29 12:14:37.884,"","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"29",4027703305,"393b8c26-e4e0-4dd0-a218-93fc074ebf4e","CP051023","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","SPECIES","Aspergillus flavus Link","Aspergillus flavus","","US","Arizona","","PRESENT",NA,"ada9d123-ddb4-467d-8891-806ea8d94230",33.080002,-111.970001,NA,NA,NA,NA,NA,NA,2013-08-03,3,8,2013,5259820,5259820,"MATERIAL_SAMPLE","","","","","",NA,"CC_BY_4_0","","","",NA,2023-04-29 12:14:37.982,"","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"30",4020910580,"393b8c26-e4e0-4dd0-a218-93fc074ebf4e","JAOAMT010000000","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","SPECIES","Aspergillus flavus Link","Aspergillus flavus","","US","Herod, GA","","PRESENT",NA,"ada9d123-ddb4-467d-8891-806ea8d94230",31.6814,-84.45121,NA,NA,NA,NA,NA,NA,1992-01-01,1,1,1992,5259820,5259820,"MATERIAL_SAMPLE","","","","","",NA,"CC_BY_4_0","","","",NA,2023-04-29 12:15:02.375,"","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"31",4020907316,"393b8c26-e4e0-4dd0-a218-93fc074ebf4e","CP059872","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","SPECIES","Aspergillus flavus Link","Aspergillus flavus NRRL3357","","US","Dawson, Georgia","","PRESENT",NA,"ada9d123-ddb4-467d-8891-806ea8d94230",31.76,-84.43,NA,NA,NA,NA,NA,NA,1982-09-08,8,9,1982,5259820,5259820,"MATERIAL_SAMPLE","","","","","",NA,"CC_BY_4_0","","","",NA,2023-04-29 12:14:53.193,"","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"32",4008202352,"393b8c26-e4e0-4dd0-a218-93fc074ebf4e","CP082260","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","SPECIES","Aspergillus flavus Link","Aspergillus flavus","","MX","","","PRESENT",NA,"ada9d123-ddb4-467d-8891-806ea8d94230",18.889999,-99.160004,NA,NA,NA,NA,NA,NA,2021-01-01,1,1,2021,5259820,5259820,"MATERIAL_SAMPLE","","","","","",NA,"CC_BY_4_0","","","",NA,2023-04-29 12:14:37.98,"","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"33",4008202337,"393b8c26-e4e0-4dd0-a218-93fc074ebf4e","CP051086","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","SPECIES","Aspergillus flavus Link","Aspergillus flavus","","US","MIssissippi","","PRESENT",NA,"ada9d123-ddb4-467d-8891-806ea8d94230",33.419998,-90.910004,NA,NA,NA,NA,NA,NA,2013-08-03,3,8,2013,5259820,5259820,"MATERIAL_SAMPLE","","","","","",NA,"CC_BY_4_0","","","",NA,2023-04-29 12:14:52.943,"","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
"34",4008199341,"393b8c26-e4e0-4dd0-a218-93fc074ebf4e","CP051054","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flavus","","SPECIES","Aspergillus flavus Link","Aspergillus flavus","","US","Louisiana","","PRESENT",NA,"ada9d123-ddb4-467d-8891-806ea8d94230",30.41,-91.18,NA,NA,NA,NA,NA,NA,2013-08-03,3,8,2013,5259820,5259820,"MATERIAL_SAMPLE","","","","","",NA,"CC_BY_4_0","","","",NA,2023-04-29 12:14:37.889,"","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
